Waktu,id,Username,Text;
"2021-06-11 15:01:43,1403366843797053440,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/NLEpx82l6A'""";
"2021-06-11 15:01:38,1403366822464802824,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/zkDtaiApmU'""";
2021-06-11 12:12:56,1403324369699577860,Indonesia in Lebanon,b'Kegiatan Webinar tentang Media Digital \xe2\x80\x9cKenali dan Pahami Media Digital: Bijak dalam Bermedsos\xe2\x80\x9d\xe2\x80\xa6 https://t.co/ewJUjeGw9O';
2021-06-11 12:11:50,1403324093030703104,Indonesia in Lebanon,b'Dokumentasi Kegiatan Webinar KBRI Beirut tentang Media Digital \xe2\x80\x9cKenali dan Pahami Media Digital: Bijak dalam Bermed\xe2\x80\xa6 https://t.co/NSgzZ6ut41';
"2021-06-11 11:04:41,1403307190262255620,Pariwisata & Ekonomi Kreatif,""b'Gimana, Sob? Sekarang udah nggak bingung lagi dong kalau mau ke Likupang. Kasih nilai berapa nih buat Pantai Pulisa\xe2\x80\xa6 https://t.co/PxPr7XFpBY'""";
"2021-06-11 10:42:59,1403301730553458688,si Ahli Muda,""b'@fahiraidris ini camat, bupati, gubernur nya dimana, cuma 1 M untuk 1 jbt gantung.\n#WonderfulIndonesia'""";
2021-06-11 10:32:45,1403299155376623616,SquadAmbyar🌺🌸,b'RT @wonggbudi: Anda datang ke bali dan pulang pasti akan kangen lagi sama Bali..\n\n#wonderfulindonesia';
2021-06-11 09:49:21,1403288232008163342,Pariwisata & Ekonomi Kreatif,b'Informasi selengkapnya klik \nhttps://t.co/XIPkUwHZ20\n\n#LuunganMabalihUliJumah \n#NontonPKBdariRumah\n#PKBXLIII2021\xe2\x80\xa6 https://t.co/mTsH4jgyIa';
"2021-06-11 09:44:56,1403287123113910272,Iqbal Firmansyah,""b'RT @mindonesia_com: Tidak hanya turis lokal, turis mancanegara telah mengakui keindahan alam yang dimiliki Raja Ampat. Deretan pulau mengag\xe2\x80\xa6'""";
2021-06-11 09:32:14,1403283924487262214,SYRU,b'RT @Kemenparekraf: Serunya Bermain dengan Keramahan Hiu Paus di Gorontalo\n\nJgn pernah meragukan keindahan destinasi bahari Gorontalo. Prov.\xe2\x80\xa6';
2021-06-11 08:56:31,1403274938375491584,Hendra Gunawan Athar,b'RT @Kemenparekraf: Coba tulis  jawaban Sobat di kolom komentar \xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\n\n#SaatnyaRekreasi \n#InDOnesiaCARE\n#BangkitBersamaKemenparekraf\n#Wonderfu\xe2\x80\xa6';
"2021-06-11 08:55:56,1403274792971632644,Hendra Gunawan Athar,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/0lXBuT7NnN'""";
"2021-06-11 08:09:29,1403263103622553601,Agus Hendrowibowo,""b'RT @KAI121: Syukuri akan nikmat-Nya. Beraktivitas pagi ini dengan penuh semangat, untuk menemukan kebaikan di dalamnya.\n\nSelamat pagi, #Sah\xe2\x80\xa6'""";
"2021-06-11 08:04:55,1403261954332844032,Anne 💋,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Provinsi Papua Barat\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/DuUmtZzGoO'""";
"2021-06-11 07:59:31,1403260594552070147,dorika,""b'@Kemenparekraf """" 1E,2C,3D,4A,5B - Kep.Raja Ampat,Papua Barat """" yuk @lilychan_88  @kartieca_ahmad  @KimHie3   libura\xe2\x80\xa6 https://t.co/K77GUCDM2P'""";
"2021-06-11 07:59:11,1403260510347272199,dorika,""b'@Kemenparekraf """" 1E,2C,3D,4A,5B - Kep.Raja Ampat,Papua Barat """" yuk @ciptaindahku   @cindy_goodVibe  @LianSeribu   l\xe2\x80\xa6 https://t.co/pWfQEj6F0e'""";
"2021-06-11 07:47:42,1403257621767880708,Heru Minggir,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Provinsi Papua Barat\n\nAyo ikutan \n@Hendra_G_Athar\xe2\x80\xa6 https://t.co/kNqSKurtyY'""";
2021-06-11 07:46:41,1403257363243569153,Heru Minggir,b'RT @Kemenparekraf: Coba tulis  jawaban Sobat di kolom komentar \xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\n\n#SaatnyaRekreasi \n#InDOnesiaCARE\n#BangkitBersamaKemenparekraf\n#Wonderfu\xe2\x80\xa6';
"2021-06-11 07:34:02,1403254179271888905,Bukrene,""b'@Kemenparekraf Salam @Kemenparekraf\n\nJawabannya :\n1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Provinsi Papua Barat.\xe2\x80\xa6 https://t.co/V0ayAg0Gkw'""";
2021-06-11 07:30:08,1403253197230075906,Bukrene,b'RT @Kemenparekraf: Coba tulis  jawaban Sobat di kolom komentar \xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\n\n#SaatnyaRekreasi \n#InDOnesiaCARE\n#BangkitBersamaKemenparekraf\n#Wonderfu\xe2\x80\xa6';
"2021-06-11 07:17:47,1403250090064584706,DanieIsmanto,""b'RT @EMCOPaint: Yuk, coba main game #COLORtorial!\n\nUji kemampuanmu dengan kepekaan warna sambil menelusuri budaya Indonesia. Download sekara\xe2\x80\xa6'""";
"2021-06-11 07:08:31,1403247759717593088,Pariwisata & Ekonomi Kreatif,""b'Kuy! ajak keluarga, teman, saudara semua merapat ke Sleman City Hall dan jangan lupa untuk selalu mentaati protokol\xe2\x80\xa6 https://t.co/csBtCAQE9g'""";
"2021-06-11 06:37:53,1403240050381389830,Mchael,""b'RT @KAI121: Inspirasi terbesar yang bisa kamu dapatkan, adalah mengetahui bahwa kamu menjadi inspirasi bagi orang lain. Bangun dan mulailah\xe2\x80\xa6'""";
"2021-06-11 06:37:49,1403240033495044096,Mchael,""b'RT @KAI121: Syukuri akan nikmat-Nya. Beraktivitas pagi ini dengan penuh semangat, untuk menemukan kebaikan di dalamnya.\n\nSelamat pagi, #Sah\xe2\x80\xa6'""";
"2021-06-11 06:34:57,1403239310774521858,raphael ezha,""b'RT @KAI121: Syukuri akan nikmat-Nya. Beraktivitas pagi ini dengan penuh semangat, untuk menemukan kebaikan di dalamnya.\n\nSelamat pagi, #Sah\xe2\x80\xa6'""";
"2021-06-11 05:53:48,1403228954266271744,BukanZlatan,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Provinsi Papua Barat\n#SaatnyaRekreasi #InDOnesiaCare\xe2\x80\xa6 https://t.co/Xcr11wE2Vq'""";
2021-06-11 05:37:04,1403224745529643008,Mukidioon,b'RT @sitajir89: @InSrikandi_____ penjara itu untuk Koruptor bkn untuk Ulama nahi munkar\nbebaskan tahanan politik\n#VonisBebasIBHRS \n#VonisBeb\xe2\x80\xa6';
2021-06-11 05:29:54,1403222939995041794,si Ahli Muda,b'@InSrikandi_____ penjara itu untuk Koruptor bkn untuk Ulama nahi munkar\nbebaskan tahanan politik\n#VonisBebasIBHRS\xe2\x80\xa6 https://t.co/denUuZbw9S';
"2021-06-11 05:20:12,1403220502185795585,kekasih.bayangan,""b'RT @KAI121: Syukuri akan nikmat-Nya. Beraktivitas pagi ini dengan penuh semangat, untuk menemukan kebaikan di dalamnya.\n\nSelamat pagi, #Sah\xe2\x80\xa6'""";
"2021-06-11 05:19:04,1403220214712619010,RDS,""b'Tau nggak ternyata dipinggir jalan malioboro, ada masjid nya juga lho\xe2\x80\xa6 \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n.\n#malioboro \n#jogja #jogjaistimewa\xe2\x80\xa6 https://t.co/8GggGcwqp8'""";
"2021-06-11 05:16:14,1403219500464427009,mengenalindonesia,""b'Tidak hanya turis lokal, turis mancanegara telah mengakui keindahan alam yang dimiliki Raja Ampat. Deretan pulau me\xe2\x80\xa6 https://t.co/MGbczCCdTu'""";
"2021-06-11 04:56:10,1403214450698555393,F2FIndonesia,""b'Yuk, #JadiTerampil bersama #F2FIndonesia dan #Terampil ! Ikuti pengajarannya di";" https://t.co/TsC0kVQxkq\xe2\x80\xa6 https://t.co/NbKd6Pb0Kx'"""
2021-06-11 04:53:25,1403213759997308930,Aat maning,b'RT @Kemenparekraf: Periode Pendaftaran sampai dengan 15 Juni 2021 ya!\n\nInfo lebih lanjut hubungi:\nYayak 0899-1221-419\nWedha 0852-4384-7689\xe2\x80\xa6';
2021-06-11 04:52:09,1403213440278171651,Pariwisata & Ekonomi Kreatif,b'Periode Pendaftaran sampai dengan 15 Juni 2021 ya!\n\nInfo lebih lanjut hubungi:\nYayak 0899-1221-419\nWedha 0852-4384-\xe2\x80\xa6 https://t.co/wCQGAsTpHu';
"2021-06-11 04:09:09,1403202620471189512,Sonny RS 🇲🇨,""b'RT @KAI121: Syukuri akan nikmat-Nya. Beraktivitas pagi ini dengan penuh semangat, untuk menemukan kebaikan di dalamnya.\n\nSelamat pagi, #Sah\xe2\x80\xa6'""";
"2021-06-11 04:07:15,1403202140156293122,D H A N I,""b'RT @KAI121: Syukuri akan nikmat-Nya. Beraktivitas pagi ini dengan penuh semangat, untuk menemukan kebaikan di dalamnya.\n\nSelamat pagi, #Sah\xe2\x80\xa6'""";
2021-06-11 03:43:07,1403196069224194055,si Ahli Muda,b'calon ketua KPK\n#WonderfulIndonesia https://t.co/X4NQjXlheS';
"2021-06-11 03:10:13,1403187787998777347,Ilham Akmal Rafi Pramudya,""b'RT @KAI121: Syukuri akan nikmat-Nya. Beraktivitas pagi ini dengan penuh semangat, untuk menemukan kebaikan di dalamnya.\n\nSelamat pagi, #Sah\xe2\x80\xa6'""";2021-06-17 22:55:16,1405660343976665094,Agustin Peranginangin,"b'RT @Kemenparekraf: Saatnya kita semakin #BanggaBuatanIndonesia \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8, karena kita kaya karya.\n\n#WonderfulIndonesia\n#BangkitBersamaKemenparekraf'"
2021-06-17 22:42:38,1405657162425114624,Ucke Rakhmat Gadzali,"b'Olahraga.. Hangatkan badan, agar sehat jiwa dan raga... Men sana in cor foresano. \n. \n. \n#gowes #gowesindonesia\xe2\x80\xa6 https://t.co/B4pOZhux64'"
2021-06-17 22:27:26,1405653338314530816,Pariwisata & Ekonomi Kreatif,"b'Saatnya kita semakin #BanggaBuatanIndonesia \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8, karena kita kaya karya.\n\n#WonderfulIndonesia\n#BangkitBersamaKemenparekraf'"
2021-06-17 19:48:22,1405613310079225857,Liez 🌹,"b'[Day-17]\n\n-Place(s) you want to recommendation to Taeyong\n\nSetelah corona ini nggak ada lagi, w pengen Taeyong data\xe2\x80\xa6 https://t.co/63rAOoxqKR'"
2021-06-17 19:22:46,1405606864562180096,#AyokeBanten,"b'RT @genpibanten: Jangan lupa, yuk ajak rekan kalian untuk mengikuti dan menambah wawasan di Talk show Virtual Tour dan Anniversary Genpi Ba\xe2\x80\xa6'"
2021-06-17 19:21:11,1405606467760132096,GenPI Banten,"b'Jangan lupa, yuk ajak rekan kalian untuk mengikuti dan menambah wawasan di Talk show Virtual Tour dan Anniversary G\xe2\x80\xa6 https://t.co/xGpBYCGEkt'"
2021-06-17 17:40:06,1405581029369290769,Yuk Jelajah,b'7 Orangutan Dilepasliarkan di TN Bukit Baka Bukit Raya https://t.co/WMv5MERsP0 \n#orangutan #pendakiindonesia\xe2\x80\xa6 https://t.co/7yJDbywYIj'
2021-06-17 17:01:13,1405571242707484676,AndreasYunianto07,b'RT @KAI121: Manusia memiliki potensi dan kesempatan yang sama. Jangan menyerah untuk terus berusaha mendapatkan yang terbaik.\n\nSelamat pagi\xe2\x80\xa6'
2021-06-17 14:59:21,1405540574120214536,Adria Sukma Jayana,b'RT @KAI121: Manusia memiliki potensi dan kesempatan yang sama. Jangan menyerah untuk terus berusaha mendapatkan yang terbaik.\n\nSelamat pagi\xe2\x80\xa6'
2021-06-17 13:28:11,1405517631306702853,Merza Gamal,b'Suatu hari di Kupang-Nusa Tenggara Timur.\n#merzagamal #jelajahnusantara #wonderfulindonesia #instatravelling @ Kupa\xe2\x80\xa6 https://t.co/AWLnPDUeAT'
2021-06-17 13:03:02,1405511301367930883,Alva,b'RT @Kemenparekraf: Udah nggak sabar kan buat kemBALI lagi? Ada yang udah sepik-sepik buat izin atasan ngantor dari Bali?\n\n#WorkfromBali\n#Di\xe2\x80\xa6'
2021-06-17 13:02:06,1405511070278590466,Pariwisata & Ekonomi Kreatif,b'Udah nggak sabar kan buat kemBALI lagi? Ada yang udah sepik-sepik buat izin atasan ngantor dari Bali?\xe2\x80\xa6 https://t.co/gPhdNAvlpi'
2021-06-17 12:43:02,1405506271164264452,Mujiono,"b'RT @pesonaid_travel: Selamat pagi, Aku hanya ingin bilang.. Aku rindu Bali! #diindonesiaAja #WonderfulIndonesia https://t.co/GxqlvLy9Ta'"
2021-06-17 12:00:16,1405495505698787334,Nareswari Aleeya,b'RT @Kemenparekraf: Dapatkan informasi terkini seputar serba-serbi Parekraf Tanah Air melalui akun Instagram Kemenparekraf.ri \n\nCus difollow\xe2\x80\xa6'
2021-06-17 08:50:46,1405447819515678720,Pariwisata & Ekonomi Kreatif,b'Dapatkan informasi terkini seputar serba-serbi Parekraf Tanah Air melalui akun Instagram Kemenparekraf.ri \n\nCus dif\xe2\x80\xa6 https://t.co/9gjjbfBCOr'
2021-06-17 08:30:45,1405442780621676546,AdventureLombok_Tour,b'Here the few reasons to visit Lombok. #wonderfulindonesia #adventurelombok #wonderfulland #lombok \n\xf0\x9f\x93\xb8 IG: wahego @ L\xe2\x80\xa6 https://t.co/daGVnqZZb0'
2021-06-17 07:32:33,1405428133189226497,Namikaze,b'RT @KAI121: Manusia memiliki potensi dan kesempatan yang sama. Jangan menyerah untuk terus berusaha mendapatkan yang terbaik.\n\nSelamat pagi\xe2\x80\xa6'
2021-06-17 07:08:28,1405422074806427649,Nana,b'RT @KAI121: Manusia memiliki potensi dan kesempatan yang sama. Jangan menyerah untuk terus berusaha mendapatkan yang terbaik.\n\nSelamat pagi\xe2\x80\xa6'
2021-06-17 06:41:40,1405415327383494656,Agustin Peranginangin,"b'RT @Kemenparekraf: Geser untuk tau tips lengkapnya \xf0\x9f\x91\x89\xf0\x9f\x91\x89\xf0\x9f\x91\x89 \n\nYuk, sebarluaskan tips ini ke teman makan barengmu biar bisa saling jaga. Jangan l\xe2\x80\xa6'"
2021-06-17 04:52:11,1405387778846715911,andi sarinah,b'RT @Portofolio_RI: DIRGAHAYU HARI JADI - HUT KOTA PALEMBANG | Portofolio Indonesia https://t.co/0275gkpoyS\n#hutkotapalembang #harijadikotap\xe2\x80\xa6'
2021-06-17 22:55:16,1405660343976665094,Agustin Peranginangin,"b'RT @Kemenparekraf: Saatnya kita semakin #BanggaBuatanIndonesia \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8, karena kita kaya karya.\n\n#WonderfulIndonesia\n#BangkitBersamaKemenparekraf'"
2021-06-17 22:42:38,1405657162425114624,Ucke Rakhmat Gadzali,"b'Olahraga.. Hangatkan badan, agar sehat jiwa dan raga... Men sana in cor foresano. \n. \n. \n#gowes #gowesindonesia\xe2\x80\xa6 https://t.co/B4pOZhux64'"
2021-06-17 22:27:26,1405653338314530816,Pariwisata & Ekonomi Kreatif,"b'Saatnya kita semakin #BanggaBuatanIndonesia \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8, karena kita kaya karya.\n\n#WonderfulIndonesia\n#BangkitBersamaKemenparekraf'"
2021-06-17 19:48:22,1405613310079225857,Liez 🌹,"b'[Day-17]\n\n-Place(s) you want to recommendation to Taeyong\n\nSetelah corona ini nggak ada lagi, w pengen Taeyong data\xe2\x80\xa6 https://t.co/63rAOoxqKR'"
2021-06-17 19:22:46,1405606864562180096,#AyokeBanten,"b'RT @genpibanten: Jangan lupa, yuk ajak rekan kalian untuk mengikuti dan menambah wawasan di Talk show Virtual Tour dan Anniversary Genpi Ba\xe2\x80\xa6'"
2021-06-17 19:21:11,1405606467760132096,GenPI Banten,"b'Jangan lupa, yuk ajak rekan kalian untuk mengikuti dan menambah wawasan di Talk show Virtual Tour dan Anniversary G\xe2\x80\xa6 https://t.co/xGpBYCGEkt'"
2021-06-17 17:40:06,1405581029369290769,Yuk Jelajah,b'7 Orangutan Dilepasliarkan di TN Bukit Baka Bukit Raya https://t.co/WMv5MERsP0 \n#orangutan #pendakiindonesia\xe2\x80\xa6 https://t.co/7yJDbywYIj'
2021-06-17 17:01:13,1405571242707484676,AndreasYunianto07,b'RT @KAI121: Manusia memiliki potensi dan kesempatan yang sama. Jangan menyerah untuk terus berusaha mendapatkan yang terbaik.\n\nSelamat pagi\xe2\x80\xa6'
2021-06-17 14:59:21,1405540574120214536,Adria Sukma Jayana,b'RT @KAI121: Manusia memiliki potensi dan kesempatan yang sama. Jangan menyerah untuk terus berusaha mendapatkan yang terbaik.\n\nSelamat pagi\xe2\x80\xa6'
2021-06-17 13:28:11,1405517631306702853,Merza Gamal,b'Suatu hari di Kupang-Nusa Tenggara Timur.\n#merzagamal #jelajahnusantara #wonderfulindonesia #instatravelling @ Kupa\xe2\x80\xa6 https://t.co/AWLnPDUeAT'
2021-06-17 13:03:02,1405511301367930883,Alva,b'RT @Kemenparekraf: Udah nggak sabar kan buat kemBALI lagi? Ada yang udah sepik-sepik buat izin atasan ngantor dari Bali?\n\n#WorkfromBali\n#Di\xe2\x80\xa6'
2021-06-17 13:02:06,1405511070278590466,Pariwisata & Ekonomi Kreatif,b'Udah nggak sabar kan buat kemBALI lagi? Ada yang udah sepik-sepik buat izin atasan ngantor dari Bali?\xe2\x80\xa6 https://t.co/gPhdNAvlpi'
2021-06-17 12:43:02,1405506271164264452,Mujiono,"b'RT @pesonaid_travel: Selamat pagi, Aku hanya ingin bilang.. Aku rindu Bali! #diindonesiaAja #WonderfulIndonesia https://t.co/GxqlvLy9Ta'"
2021-06-17 12:00:16,1405495505698787334,Nareswari Aleeya,b'RT @Kemenparekraf: Dapatkan informasi terkini seputar serba-serbi Parekraf Tanah Air melalui akun Instagram Kemenparekraf.ri \n\nCus difollow\xe2\x80\xa6'
2021-06-17 08:50:46,1405447819515678720,Pariwisata & Ekonomi Kreatif,b'Dapatkan informasi terkini seputar serba-serbi Parekraf Tanah Air melalui akun Instagram Kemenparekraf.ri \n\nCus dif\xe2\x80\xa6 https://t.co/9gjjbfBCOr'
2021-06-17 08:30:45,1405442780621676546,AdventureLombok_Tour,b'Here the few reasons to visit Lombok. #wonderfulindonesia #adventurelombok #wonderfulland #lombok \n\xf0\x9f\x93\xb8 IG: wahego @ L\xe2\x80\xa6 https://t.co/daGVnqZZb0'
2021-06-17 07:32:33,1405428133189226497,Namikaze,b'RT @KAI121: Manusia memiliki potensi dan kesempatan yang sama. Jangan menyerah untuk terus berusaha mendapatkan yang terbaik.\n\nSelamat pagi\xe2\x80\xa6'
2021-06-17 07:08:28,1405422074806427649,Nana,b'RT @KAI121: Manusia memiliki potensi dan kesempatan yang sama. Jangan menyerah untuk terus berusaha mendapatkan yang terbaik.\n\nSelamat pagi\xe2\x80\xa6'
2021-06-17 06:41:40,1405415327383494656,Agustin Peranginangin,"b'RT @Kemenparekraf: Geser untuk tau tips lengkapnya \xf0\x9f\x91\x89\xf0\x9f\x91\x89\xf0\x9f\x91\x89 \n\nYuk, sebarluaskan tips ini ke teman makan barengmu biar bisa saling jaga. Jangan l\xe2\x80\xa6'"
2021-06-17 04:52:11,1405387778846715911,andi sarinah,b'RT @Portofolio_RI: DIRGAHAYU HARI JADI - HUT KOTA PALEMBANG | Portofolio Indonesia https://t.co/0275gkpoyS\n#hutkotapalembang #harijadikotap\xe2\x80\xa6'
2021-06-17 22:55:16,1405660343976665094,Agustin Peranginangin,"b'RT @Kemenparekraf: Saatnya kita semakin #BanggaBuatanIndonesia \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8, karena kita kaya karya.\n\n#WonderfulIndonesia\n#BangkitBersamaKemenparekraf'"
2021-06-17 22:42:38,1405657162425114624,Ucke Rakhmat Gadzali,"b'Olahraga.. Hangatkan badan, agar sehat jiwa dan raga... Men sana in cor foresano. \n. \n. \n#gowes #gowesindonesia\xe2\x80\xa6 https://t.co/B4pOZhux64'"
2021-06-17 22:27:26,1405653338314530816,Pariwisata & Ekonomi Kreatif,"b'Saatnya kita semakin #BanggaBuatanIndonesia \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8, karena kita kaya karya.\n\n#WonderfulIndonesia\n#BangkitBersamaKemenparekraf'"
2021-06-17 19:48:22,1405613310079225857,Liez 🌹,"b'[Day-17]\n\n-Place(s) you want to recommendation to Taeyong\n\nSetelah corona ini nggak ada lagi, w pengen Taeyong data\xe2\x80\xa6 https://t.co/63rAOoxqKR'"
2021-06-17 19:22:46,1405606864562180096,#AyokeBanten,"b'RT @genpibanten: Jangan lupa, yuk ajak rekan kalian untuk mengikuti dan menambah wawasan di Talk show Virtual Tour dan Anniversary Genpi Ba\xe2\x80\xa6'"
2021-06-17 19:21:11,1405606467760132096,GenPI Banten,"b'Jangan lupa, yuk ajak rekan kalian untuk mengikuti dan menambah wawasan di Talk show Virtual Tour dan Anniversary G\xe2\x80\xa6 https://t.co/xGpBYCGEkt'"
2021-06-17 17:40:06,1405581029369290769,Yuk Jelajah,b'7 Orangutan Dilepasliarkan di TN Bukit Baka Bukit Raya https://t.co/WMv5MERsP0 \n#orangutan #pendakiindonesia\xe2\x80\xa6 https://t.co/7yJDbywYIj'
2021-06-17 17:01:13,1405571242707484676,AndreasYunianto07,b'RT @KAI121: Manusia memiliki potensi dan kesempatan yang sama. Jangan menyerah untuk terus berusaha mendapatkan yang terbaik.\n\nSelamat pagi\xe2\x80\xa6'
2021-06-17 14:59:21,1405540574120214536,Adria Sukma Jayana,b'RT @KAI121: Manusia memiliki potensi dan kesempatan yang sama. Jangan menyerah untuk terus berusaha mendapatkan yang terbaik.\n\nSelamat pagi\xe2\x80\xa6'
2021-06-17 13:28:11,1405517631306702853,Merza Gamal,b'Suatu hari di Kupang-Nusa Tenggara Timur.\n#merzagamal #jelajahnusantara #wonderfulindonesia #instatravelling @ Kupa\xe2\x80\xa6 https://t.co/AWLnPDUeAT'
2021-06-17 13:03:02,1405511301367930883,Alva,b'RT @Kemenparekraf: Udah nggak sabar kan buat kemBALI lagi? Ada yang udah sepik-sepik buat izin atasan ngantor dari Bali?\n\n#WorkfromBali\n#Di\xe2\x80\xa6'
2021-06-17 13:02:06,1405511070278590466,Pariwisata & Ekonomi Kreatif,b'Udah nggak sabar kan buat kemBALI lagi? Ada yang udah sepik-sepik buat izin atasan ngantor dari Bali?\xe2\x80\xa6 https://t.co/gPhdNAvlpi'
2021-06-17 12:43:02,1405506271164264452,Mujiono,"b'RT @pesonaid_travel: Selamat pagi, Aku hanya ingin bilang.. Aku rindu Bali! #diindonesiaAja #WonderfulIndonesia https://t.co/GxqlvLy9Ta'"
2021-06-17 12:00:16,1405495505698787334,Nareswari Aleeya,b'RT @Kemenparekraf: Dapatkan informasi terkini seputar serba-serbi Parekraf Tanah Air melalui akun Instagram Kemenparekraf.ri \n\nCus difollow\xe2\x80\xa6'
2021-06-17 08:50:46,1405447819515678720,Pariwisata & Ekonomi Kreatif,b'Dapatkan informasi terkini seputar serba-serbi Parekraf Tanah Air melalui akun Instagram Kemenparekraf.ri \n\nCus dif\xe2\x80\xa6 https://t.co/9gjjbfBCOr'
2021-06-17 08:30:45,1405442780621676546,AdventureLombok_Tour,b'Here the few reasons to visit Lombok. #wonderfulindonesia #adventurelombok #wonderfulland #lombok \n\xf0\x9f\x93\xb8 IG: wahego @ L\xe2\x80\xa6 https://t.co/daGVnqZZb0'
2021-06-17 07:32:33,1405428133189226497,Namikaze,b'RT @KAI121: Manusia memiliki potensi dan kesempatan yang sama. Jangan menyerah untuk terus berusaha mendapatkan yang terbaik.\n\nSelamat pagi\xe2\x80\xa6'
2021-06-17 07:08:28,1405422074806427649,Nana,b'RT @KAI121: Manusia memiliki potensi dan kesempatan yang sama. Jangan menyerah untuk terus berusaha mendapatkan yang terbaik.\n\nSelamat pagi\xe2\x80\xa6'
2021-06-17 06:41:40,1405415327383494656,Agustin Peranginangin,"b'RT @Kemenparekraf: Geser untuk tau tips lengkapnya \xf0\x9f\x91\x89\xf0\x9f\x91\x89\xf0\x9f\x91\x89 \n\nYuk, sebarluaskan tips ini ke teman makan barengmu biar bisa saling jaga. Jangan l\xe2\x80\xa6'"
2021-06-17 04:52:11,1405387778846715911,andi sarinah,b'RT @Portofolio_RI: DIRGAHAYU HARI JADI - HUT KOTA PALEMBANG | Portofolio Indonesia https://t.co/0275gkpoyS\n#hutkotapalembang #harijadikotap\xe2\x80\xa6'
2021-06-17 22:55:16,1405660343976665094,Agustin Peranginangin,"b'RT @Kemenparekraf: Saatnya kita semakin #BanggaBuatanIndonesia \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8, karena kita kaya karya.\n\n#WonderfulIndonesia\n#BangkitBersamaKemenparekraf'"
2021-06-17 22:42:38,1405657162425114624,Ucke Rakhmat Gadzali,"b'Olahraga.. Hangatkan badan, agar sehat jiwa dan raga... Men sana in cor foresano. \n. \n. \n#gowes #gowesindonesia\xe2\x80\xa6 https://t.co/B4pOZhux64'"
2021-06-17 22:27:26,1405653338314530816,Pariwisata & Ekonomi Kreatif,"b'Saatnya kita semakin #BanggaBuatanIndonesia \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8, karena kita kaya karya.\n\n#WonderfulIndonesia\n#BangkitBersamaKemenparekraf'"
2021-06-17 19:48:22,1405613310079225857,Liez 🌹,"b'[Day-17]\n\n-Place(s) you want to recommendation to Taeyong\n\nSetelah corona ini nggak ada lagi, w pengen Taeyong data\xe2\x80\xa6 https://t.co/63rAOoxqKR'"
2021-06-17 19:22:46,1405606864562180096,#AyokeBanten,"b'RT @genpibanten: Jangan lupa, yuk ajak rekan kalian untuk mengikuti dan menambah wawasan di Talk show Virtual Tour dan Anniversary Genpi Ba\xe2\x80\xa6'"
2021-06-17 19:21:11,1405606467760132096,GenPI Banten,"b'Jangan lupa, yuk ajak rekan kalian untuk mengikuti dan menambah wawasan di Talk show Virtual Tour dan Anniversary G\xe2\x80\xa6 https://t.co/xGpBYCGEkt'"
2021-06-17 17:40:06,1405581029369290769,Yuk Jelajah,b'7 Orangutan Dilepasliarkan di TN Bukit Baka Bukit Raya https://t.co/WMv5MERsP0 \n#orangutan #pendakiindonesia\xe2\x80\xa6 https://t.co/7yJDbywYIj'
2021-06-17 17:01:13,1405571242707484676,AndreasYunianto07,b'RT @KAI121: Manusia memiliki potensi dan kesempatan yang sama. Jangan menyerah untuk terus berusaha mendapatkan yang terbaik.\n\nSelamat pagi\xe2\x80\xa6'
2021-06-17 14:59:21,1405540574120214536,Adria Sukma Jayana,b'RT @KAI121: Manusia memiliki potensi dan kesempatan yang sama. Jangan menyerah untuk terus berusaha mendapatkan yang terbaik.\n\nSelamat pagi\xe2\x80\xa6'
